Plug API,Adjusted Plug Depth,Depth of QEP Top,Formation From QEP Tops,Plug Distance from QEP Top,Deepest Top
42207327430000,5578,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5596.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5607.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5583.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5641,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,8968,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9886,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9846.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9860.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9851.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9013.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9882,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,8963,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,8998.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,8977.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,8986,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,8956,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9017.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9892,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9896.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9002.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9855,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,8995.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,8972,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9841,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9868,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9872,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9836,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9008,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372330000,9877,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10145.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10059.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9979.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9957.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10077,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9972,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10115.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9811.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10101.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10004.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10138.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9819.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9760.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10105,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10050,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10014.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9844.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10062.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9905,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9945.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10053,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10010.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10040.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10033,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9887,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9961,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9915.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10121.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10179,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10147.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10154,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10170.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10161.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10017,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9829.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10211,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9806,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10142.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10200,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10055.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9923,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10129,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,9781,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10027,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42219372590000,10066,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
